"cd_UGestora","dt_Ano","nu_Contrato","nu_Aditivo","dt_Assinatura","de_Motivo","vl_Aditivo","dt_MesAno","dt_Aditado"
"201140","2015","000372014","00012015","13/3/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 037/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","032015","15/4/2015 00:00:00"
"201140","2015","000372014","00022015","1/4/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 037/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","042015","15/2/2016 00:00:00"
"201140","2016","000372014","00032016","4/2/2016 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 037/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","022016","15/12/2016 00:00:00"
"201140","2015","000382014","00012015","13/3/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 038/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","032015","15/4/2015 00:00:00"
"201140","2015","000382014","00022015","1/4/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 038/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","042015","15/2/2016 00:00:00"
"201140","2016","000382014","00032016","4/2/2016 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 038/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","022016","15/12/2016 00:00:00"
"201140","2015","000392014","00012015","13/3/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 039/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","032015","15/4/2015 00:00:00"
"201140","2015","000392014","00022015","1/4/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 039/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","042015","15/2/2016 00:00:00"
"201140","2016","000392014","00032016","4/2/2016 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 039/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","022016","15/12/2016 00:00:00"
"201140","2015","000402014","00012015","13/3/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 040/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","032015","15/4/2015 00:00:00"
"201140","2015","000402014","00022015","1/4/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 040/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","042015","15/2/2016 00:00:00"
"201140","2015","000412014","00012015","13/3/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 041/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","032015","15/4/2015 00:00:00"
"201140","2015","000412014","00022015","1/4/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 041/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","042015","15/2/2016 00:00:00"
"201140","2016","000412014","00032016","4/2/2016 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 041/2014, DATADO DE 15.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00010/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","022016","15/12/2016 00:00:00"
"201140","2010","000432005","00012006","1/9/2006 00:00:00","renovação contratual prevista em lei","28800,0000","002013",""
"201140","2010","000432005","00012007","1/9/2007 00:00:00","prorroga prazo para 01/09/2008","28800,0000","002013",""
"201140","2010","000432005","00022008","1/9/2008 00:00:00","prorrogação de prazo para 31/12/08.","28800,0000","002013",""
"201140","2010","000432006","00012006","10/10/2006 00:00:00","altera prazo de conclusão do serviço de 120 para 240 dias","0,0000","002013",""
"201140","2010","000432006","00012007","9/2/2007 00:00:00","alteração de prazo de conclusão de 240 para 360 dd.","0,0000","002013",""
"201140","2010","000452006","00012006","20/12/2006 00:00:00","alteração de prazo de 180 para 360 dias","0,0000","002013",""
"201140","2012","000462011","00012011","1/9/2011 00:00:00","prorroga prazo.","0,0000","002013","14/12/2011 00:00:00"
"201140","2012","000462011","00012012","14/3/2012 00:00:00","prorroga prazo.","0,0000","002013","30/8/2012 00:00:00"
"201140","2012","000462011","00022011","1/12/2011 00:00:00","prorroga prazo.","0,0000","002013","14/3/2012 00:00:00"
"201140","2012","000462011","00042012","20/8/2012 00:00:00","prorroga prazo.","0,0000","002013","29/11/2012 00:00:00"
"201140","2012","000462011","00052012","29/11/2012 00:00:00","prorroga prazo.","0,0000","002013","31/12/2012 00:00:00"
"201140","2013","000462011","00062013","1/2/2013 00:00:00","prorroga prazo.","0,0000","072013","28/5/2013 00:00:00"
"201140","2013","000462011","00072013","23/5/2013 00:00:00","prorroga prazo.","0,0000","072013","26/8/2013 00:00:00"
"201140","2013","000462011","00082013","20/8/2013 00:00:00","prorrogação de prazo.","0,0000","092013","24/11/2013 00:00:00"
"201140","2013","000462011","00092013","19/11/2013 00:00:00","prorroga prazo.","0,0000","122013","22/2/2014 00:00:00"
"201140","2010","000472008","00012009","30/3/2009 00:00:00","","0,0000","002013",""
"201140","2012","000472011","00012011","1/9/2011 00:00:00","prorroga prazo.","0,0000","002013","14/12/2011 00:00:00"
"201140","2012","000472011","00012012","14/3/2012 00:00:00","prorroga prazo.","0,0000","002013","30/8/2012 00:00:00"
"201140","2012","000472011","00022011","1/12/2011 00:00:00","prorroga prazo.","0,0000","002013","14/3/2012 00:00:00"
"201140","2012","000472011","00042012","20/8/2012 00:00:00","prorroga prazo.","0,0000","002013","29/11/2012 00:00:00"
"201140","2012","000472011","00052012","31/12/2012 00:00:00","prorroga prazo","0,0000","002013","31/12/2012 00:00:00"
"201140","2010","000492005","00012006","28/3/2006 00:00:00","prorrogação de prazo por mais 120 dias","0,0000","002013",""
"201140","2010","000492005","00022006","25/7/2006 00:00:00","prorrogação de prazo por mais 120 dias","0,0000","002013",""
"201140","2010","000492005","00032006","20/11/2006 00:00:00","Execução de novos serviços não previstos anteriormente e prorrogação de prazo por 33 dias","3935,7200","002013",""
"201140","2015","000492014","00012015","15/5/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 049/2014, DATADO DE 22.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00015/2014 FIRMADO ENTRE A PREFEITURA MU","0,0000","052015","22/5/2016 00:00:00"
"201140","2016","000492014","00022016","20/5/2016 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 049/2014, DATADO DE 22.05.2014, DECORRENTE DO PREGAO PRESENCIAL N 00015/2014 FIRMADO ENTRE A PREFEITURA MU","19800,0000","052016","31/12/2016 00:00:00"
"201140","2010","000512006","00012008","1/10/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201140","2014","000602014","00012014","17/11/2014 00:00:00","O PRAZO DE VIGENCIA DO CONTRATO ORIGINAL FICA PRORROGADO POR MAIS 04 (QUATRO) MESES, CONFORME FACULTA A CLAUSULA SETIMA DO REFERIDO INSTRUMENTO, PASSANDO O PRAZO TOTAL PARA 08 (OITO) MESES, CONSIDERAD","0,0000","122014","21/3/2015 00:00:00"
"201140","2015","000602014","00022015","10/3/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 00060/2014, DATADO DE 21.07.2014, DECORRENTE DA TOMADA DE PRECOS N 00001/2014 FIRMADO ENTRE A PREFEITURA M","0,0000","032015","21/7/2015 00:00:00"
"201140","2015","000602014","00042015","16/11/2015 00:00:00","CONFORME SOLICITADO E JA INFORMADO ANTERIORMENTE, SE FAZ NECESSARIO A ALTERACAO DO CONTRATO N 00060/2014, DATADO DE 21.07.2014, DECORRENTE DA TOMADA DE PRECOS N 00001/2014 FIRMADO ENTRE A PREFEITURA M","0,0000","112015","21/3/2015 00:00:00"
"201140","2013","000612013","00012013","1/11/2013 00:00:00","AQUISICAO DE QUANTITATIVOS NAO PREVISTOS ANTERIORMENTE - ADEQUACAO DA DEMANDA.","3600,0000","112013","31/12/2013 00:00:00"
"201140","2010","000782009","00012010","1/10/2010 00:00:00","Prorroga prazo por mais 120 dias.","0,0000","002013",""
"201140","2012","000782009","00022012","14/5/2012 00:00:00","prorroga prazo por mais 90 dias.","0,0000","002013","15/9/2012 00:00:00"
"201140","2013","000782009","00032013","7/1/2013 00:00:00","prorroga prazo.","0,0000","022013","13/5/2013 00:00:00"
"201140","2013","000782009","00042013","8/5/2013 00:00:00","prorroga prazo.","0,0000","072013","10/9/2013 00:00:00"
"201140","2010","002202005","00012007","2/4/2007 00:00:00","prorrogação de prazo para 04/2008","0,0000","002013",""
"201140","2010","002202005","00222005","4/4/2006 00:00:00","Prorrogação de prazo conforme previsão legal","14400,0000","002013",""
"201140","2010","002202005","00222006","1/6/2006 00:00:00","Alterado para mais em R$ 3.600,00","18000,0000","002013",""
"201141","2013","000012013","00012013","1/7/2013 00:00:00","prorrogação de prazo","0,0000","072013","31/12/2013 00:00:00"
"201141","2015","000032015","00012015","22/5/2015 00:00:00","DIFICULDADES RELACIONADAS AOS SERVICOS DE TERRAPLENAGENS DOS TRECHOS A SEREM PAVIMENTADOS","0,0000","122015","25/8/2015 00:00:00"
"201141","2015","000032015","00022015","24/8/2015 00:00:00","JUSTIFICA-SE DEVIDO ATRANO NA AQUISICAO DE MATERIAIS, OPRINCIPALMENTE PARALELEPIPEDOS GRANITICOS, AS OBRAS SOFREM ATRASOS EM RELACAO AO CRONOGRAMA- FISICO-FINANCEIRO","0,0000","122015","25/11/2015 00:00:00"
"201141","2015","000032015","00032015","24/11/2015 00:00:00","JUSTIFICA-SE, DEVIDO O NIVELAMENTO DO TERRENO DA OBRA CONSUMIU MUITO MAIS TEMPO QUE O PREVISTO TANTO PELA EMPRESA CDONTRATADA COMO PELA PREFEITURA","0,0000","122015","25/2/2016 00:00:00"
"201141","2010","000062004","00012004","1/4/2004 00:00:00","O presente Contrato foi alterado com o primeiro Aditivo, pelo motivo de não ser suficiente o material licitado até a vigência do referido contrato.                                                     ","13541,5200","002013",""
"201141","2010","000132009","00012010","4/2/2010 00:00:00","Acréscimo de 160,00 ao valor mensal de 1.600,00, perfazendo um total de 11 meses de 1.760,00 equivalente a 19.360,00 - Base Legal, Lei 866/93 .","19360,0000","002013",""
"201141","2011","000132009","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2012","000132009","00012012","3/1/2012 00:00:00","Aditivo de prazo,Vig.31/12/2012, Art.57, Lei 8.666/93 e suas alterações posteriores.","22608,0000","002013","31/12/2012 00:00:00"
"201141","2010","000172010","00012010","1/12/2010 00:00:00","Aumento dos intinerários ocasionando a aumento da demanda de combustivel","62712,5000","002013",""
"201141","2014","000182014","00012014","7/8/2014 00:00:00","prorrogação de prazo","0,0000","092014","31/12/2014 00:00:00"
"201141","2011","000192010","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2013","000212013","00012013","1/12/2013 00:00:00","ADITIVO DE VALOR","6500,0000","122013","31/12/2013 00:00:00"
"201141","2016","000282015","00022015","14/12/2015 00:00:00","JUSTIFICA-SE PELO MOTIVO DE APRESENTAR UM ALTO GRAU DE DESNIVEL, CONFORME JUSTIFICATIVA TECNICA EM ANEXO                                                                                                ","0,0000","042016","28/10/2016 00:00:00"
"201141","2013","000422013","00012013","2/12/2013 00:00:00","ADITIVO DE VALOR","5050,0000","122013","31/12/2013 00:00:00"
"201141","2015","000452015","00012015","28/9/2015 00:00:00","JUSTIFICA-SE O PRESENTE TERMO ADITIVO DEVIDO ERRO NA SOMA DAS PLANILHAS DA PROPOSTA INICIAL","-6450,3300","102015","31/12/2015 00:00:00"
"201141","2013","000462013","00012013","2/12/2013 00:00:00","ADITIVO DE VALOR","4075,0000","122013","31/12/2013 00:00:00"
"201141","2015","000462015","00012015","27/9/2015 00:00:00","DEVIDO AS FORTES CHUVAS CAIDAS NA REGIAO, OS SERVICOS SOFRERAM REDUCAO NA VELOCIDADE DA EXECUCAO","0,0000","122015","30/3/2016 00:00:00"
"201141","2013","000472013","00012013","1/12/2013 00:00:00","ADITIVO DE VALOR","11250,0000","122013","31/12/2013 00:00:00"
"201141","2012","000482009","00012012","3/1/2012 00:00:00","Aditivo de prazo,Vig.31/12/2012, Art.57, Lei 8.666/93 e suas alterações posteriores.","3000,0000","002013","31/12/2012 00:00:00"
"201141","2013","000482013","00012013","1/12/2013 00:00:00","ADITIVO DE VALOR","9752,5000","122013","31/12/2013 00:00:00"
"201141","2011","000512009","00012009","30/12/2009 00:00:00","Aditivo de prazo.Vig. 31/12/2010.Art.57. Lei 8.666/93.","0,0000","002013",""
"201141","2011","000522009","00012009","30/12/2009 00:00:00","Aditivo de prazo.Vig. 31/12/2010.Art.57. Lei 8.666/93.","0,0000","002013",""
"201141","2011","000522009","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2011","000532009","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2012","000532009","00012012","3/1/2012 00:00:00","Aditivo de prazo,Vig.31/12/2012, Art.57, Lei 8.666/93 e suas alterações posteriores.","3000,0000","002013","31/12/2012 00:00:00"
"201141","2011","000542009","00012009","30/12/2009 00:00:00","Aditivo de prazo.Vig. 31/12/2010.Art.57. Lei 8.666/93.","0,0000","002013",""
"201141","2011","000542009","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2012","000542009","00012012","3/1/2012 00:00:00","Aditivo de prazo,Vig.31/12/2012, Art.57, Lei 8.666/93 e suas alterações posteriores.","1300,0000","002013","31/12/2012 00:00:00"
"201141","2011","000552009","00012009","30/12/2009 00:00:00","Aditivo de prazo.Vig. 31/12/2010.Art.57. Lei 8.666/93.","0,0000","002013",""
"201141","2011","000552009","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2011","000562009","00012009","30/12/2009 00:00:00","Aditivo de prazo.Vig. 31/12/2010.Art.57. Lei 8.666/93.","0,0000","002013",""
"201141","2011","000572009","00012009","30/12/2009 00:00:00","Aditivo de prazo.Vig. 31/12/2010.Art.57. Lei 8.666/93.","0,0000","002013",""
"201141","2011","000572009","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2012","000572009","00012012","3/1/2012 00:00:00","Aditivo de prazo,Vig.31/12/2012, Art.57, Lei 8.666/93 e suas alterações posteriores.","1300,0000","002013","31/12/2012 00:00:00"
"201141","2010","000622009","00012010","15/1/2010 00:00:00","Inauteração de valor e objetivo, permanecendo as mesmas cláusulas contratuais, Base Legal: artigo 57, inciso I da Lei nº 8.666/93, de 21/06/93, e suas alterações posteriores e Lei nº 8.666/93.","54000,0000","002013",""
"201141","2011","000622009","00012011","3/1/2011 00:00:00","Aditivo de valor Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","62916,0000","002013",""
"201141","2012","000622009","00012012","3/1/2012 00:00:00","Aditivo de valor Vig.31/12/2012, Art.57, Lei 8.666/93 e suas alterações posteriores.","62916,0000","002013","31/12/2012 00:00:00"
"201141","2010","000622009","00022010","15/1/2010 00:00:00","(Vr.Inicial em 02/07/2009 4.500,00 e com acréscimo passa p/ 4.900,00)- Base Legal:Art. 57 § 1º, I,IV da Lei 8.666/93 e suas alterações posteriores .","58800,0000","002013",""
"201141","2011","000622009","00022011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2013","000632012","00012013","1/8/2013 00:00:00","prorrogação de prazo","0,0000","082013","31/12/2013 00:00:00"
"201141","2011","000702010","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2012","000702010","00012012","3/1/2012 00:00:00","Aditivo de prazo,Vig.31/12/2012, Art.57, Lei 8.666/93 e suas alterações posteriores.","42000,0000","002013","31/12/2012 00:00:00"
"201141","2011","000762009","00012009","30/12/2009 00:00:00","Aditivo de prazo.Vig. 31/12/2010.Art.57 Lei.8666/93.","0,0000","002013",""
"201141","2011","000772009","00012011","3/1/2011 00:00:00","Aditivo de prazo,Vig.31/12/2011, Art.57, Lei 8.666/93 e suas alterações posteriores.","0,0000","002013",""
"201141","2013","000772013","00012013","1/11/2013 00:00:00","ADITIVO DE VALOR","6837,0800","112013","31/12/2013 00:00:00"
